transaction_id,merchant_id,customer_id,amount,payment_method,delivery_distance_km,customer_tenure_days,order_item_category,payment_failure_history,is_foreign_ip,hours_since_last_order,transaction_velocity_5min,device_age_days,attempted_payment_method_changes,is_fraud
TXN_18141,111,541,3030.07,UPI,85.85,286,Furniture,2,False,20.4,1,472,1,0
TXN_18142,149,1536,7161.76,Card,12.19,191,Electronics,2,False,19.8,2,354,2,1
TXN_18143,185,389,4605.64,Card,36.17,153,Furniture,1,False,61.76,3,1391,1,0
TXN_18144,105,363,19714.57,Card,11.75,154,Electronics,0,False,79.75,3,1491,0,1
TXN_18145,147,931,6542.99,UPI,16.84,98,Electronics,0,False,45.23,1,1122,0,0
TXN_18146,58,1857,3548.54,Card,89.25,94,Grocery,1,False,19.32,0,1432,2,1
TXN_18147,95,612,76958.37,Card,58.2,134,Apparel,2,False,27.83,1,583,0,0
TXN_18148,118,1139,1751.76,UPI,65.19,1433,Furniture,1,False,21.73,0,1207,0,0
TXN_18149,6,722,3894.78,Card,3.55,91,Apparel,1,False,45.66,1,1270,0,0
TXN_18150,4,1990,14761.52,UPI,65.24,235,Digital_Goods,1,False,134.93,2,787,0,0
TXN_18151,43,343,1841.32,Card,33.81,956,Grocery,1,False,48.31,2,1375,0,0
TXN_18152,93,1098,12316.99,Card,30.73,4,Digital_Goods,1,False,121.59,1,1338,0,1
TXN_18153,42,135,2764.55,UPI,26.6,371,Furniture,1,False,174.17,1,152,0,0
TXN_18154,3,940,16381.1,UPI,95.46,816,Apparel,2,False,50.75,1,120,1,0
TXN_18155,129,1992,15873.62,UPI,9.77,73,Apparel,2,False,31.53,1,1055,0,0
TXN_18156,183,1805,4411.19,UPI,84.13,670,Furniture,1,False,160.35,1,46,1,0
TXN_18157,15,1886,1479.46,Card,131.78,415,Digital_Goods,1,False,73.46,1,1275,1,0
TXN_18158,47,978,3072.45,UPI,9.21,688,Electronics,1,False,148.24,3,1089,0,0
TXN_18159,85,1614,4828.16,Card,390.7,29,Grocery,0,False,44.02,3,77,0,0
TXN_18160,174,1995,14270.15,Card,233.0,29,Furniture,0,False,84.0,2,139,0,0
TXN_18161,58,380,7220.62,UPI,48.55,61,Grocery,1,False,8.69,1,461,0,0
TXN_18162,199,1514,9372.07,Card,15.64,1544,Digital_Goods,1,False,15.5,0,230,0,0
TXN_18163,39,1149,7474.07,Card,28.07,846,Furniture,2,False,117.77,3,271,1,0
TXN_18164,131,38,13567.91,UPI,9.34,339,Apparel,0,False,16.25,1,1088,0,0
TXN_18165,158,781,3864.19,UPI,6.4,300,Digital_Goods,1,False,21.2,1,895,1,0
TXN_18166,35,310,5990.13,UPI,60.87,117,Apparel,3,False,57.75,2,1397,0,0
TXN_18167,185,106,5085.0,Card,43.36,95,Electronics,0,False,25.71,1,1382,0,0
TXN_18168,157,556,2905.77,UPI,41.46,106,Grocery,0,False,116.32,1,840,0,0
TXN_18169,178,1249,16548.47,NetBanking,14.24,523,Grocery,2,False,11.34,0,394,0,0
TXN_18170,190,1266,16135.39,Card,13.39,402,Digital_Goods,4,False,42.28,2,1004,0,1
TXN_18171,52,397,20888.34,UPI,228.95,278,Grocery,1,False,25.31,2,42,0,0
TXN_18172,118,153,1965.62,UPI,49.55,717,Furniture,2,False,32.92,4,482,1,0
TXN_18173,14,536,7487.36,Card,85.59,24,Grocery,0,False,59.91,1,1154,0,0
TXN_18174,163,1660,18230.3,NetBanking,23.78,14,Grocery,1,True,32.75,2,396,0,0
TXN_18175,156,1821,29836.14,Card,92.79,687,Apparel,1,False,72.43,0,772,0,0
TXN_18176,186,996,804.03,UPI,64.08,215,Electronics,2,False,6.48,0,83,0,0
TXN_18177,30,966,4897.78,UPI,21.55,438,Apparel,1,False,16.36,1,1242,1,0
TXN_18178,90,1426,3916.45,Card,63.24,207,Digital_Goods,4,False,99.53,1,991,0,0
TXN_18179,135,1884,33156.99,NetBanking,129.93,230,Apparel,0,False,13.8,1,855,0,0
TXN_18180,167,1797,346.81,Card,12.02,9,Furniture,4,False,1.38,1,563,0,0
TXN_18181,95,1170,1398.59,UPI,39.66,302,Digital_Goods,0,False,28.95,0,1071,0,0
TXN_18182,69,1215,27436.76,UPI,170.04,14,Electronics,0,False,19.77,2,1442,1,0
TXN_18183,163,893,2797.09,UPI,86.13,173,Apparel,1,False,22.2,1,1000,0,0
TXN_18184,127,1701,1030.96,UPI,48.42,58,Apparel,0,False,21.12,2,477,0,0
TXN_18185,52,583,30165.21,UPI,3.62,98,Grocery,2,False,13.67,1,182,0,0
TXN_18186,142,1975,881.67,Card,26.07,952,Grocery,1,False,72.73,2,982,0,0
TXN_18187,63,201,16754.85,Wallet,52.6,1393,Digital_Goods,1,False,2.44,4,1477,1,0
TXN_18188,36,1891,755.74,UPI,26.35,13,Apparel,0,False,33.81,1,760,1,0
TXN_18189,91,12,870.41,UPI,291.87,981,Furniture,0,False,34.95,1,386,0,0
TXN_18190,152,1076,6248.96,NetBanking,70.0,762,Grocery,2,False,2.46,0,946,1,0
TXN_18191,168,1977,1775.84,Card,10.36,290,Apparel,1,False,0.32,1,1229,1,0
TXN_18192,157,768,6814.46,NetBanking,33.71,264,Furniture,1,False,34.82,1,674,1,0
TXN_18193,53,1326,42721.34,NetBanking,24.22,195,Digital_Goods,2,False,80.04,0,896,1,0
TXN_18194,109,1896,4080.53,NetBanking,45.05,423,Electronics,0,False,9.78,1,204,2,0
TXN_18195,150,1324,34660.11,Wallet,29.58,80,Digital_Goods,2,False,1.78,5,252,0,0
TXN_18196,72,920,7252.85,UPI,13.58,30,Grocery,2,False,19.83,2,697,0,0
TXN_18197,15,521,15476.02,UPI,64.44,1561,Electronics,0,False,24.25,0,1056,0,0
TXN_18198,113,1164,291.82,UPI,5.64,688,Apparel,0,False,22.66,4,571,0,0
TXN_18199,69,100,10546.67,UPI,37.98,191,Apparel,0,False,148.61,1,1419,0,0
TXN_18200,116,1509,8771.97,UPI,18.56,27,Furniture,1,False,4.06,2,0,0,0
TXN_18201,192,1161,3190.45,NetBanking,169.86,1261,Electronics,0,False,25.84,1,300,0,0
TXN_18202,4,871,47793.13,UPI,18.09,21,Furniture,1,False,15.16,2,989,0,0
TXN_18203,75,366,2719.35,UPI,20.85,1,Grocery,1,False,29.78,1,1362,0,0
TXN_18204,146,1908,712.91,Card,61.39,136,Digital_Goods,2,False,20.05,2,1,0,0
TXN_18205,42,1558,12560.95,Wallet,6.88,546,Digital_Goods,2,False,5.85,1,716,0,0
TXN_18206,30,1531,890.33,UPI,19.62,746,Apparel,2,False,21.19,2,516,1,1
TXN_18207,143,657,5387.86,Card,59.52,351,Apparel,0,False,82.63,3,1146,0,0
TXN_18208,70,161,24534.54,NetBanking,1.56,246,Electronics,0,False,31.19,3,1430,0,0
TXN_18209,183,761,8938.96,UPI,18.63,6,Electronics,1,False,85.1,0,879,0,0
TXN_18210,181,175,3652.38,NetBanking,0.41,171,Furniture,1,False,24.89,1,1388,0,0
TXN_18211,16,1112,3224.87,UPI,8.14,35,Apparel,3,False,8.55,1,1098,1,0
TXN_18212,111,1423,22435.75,UPI,46.34,99,Grocery,0,False,68.03,3,1394,1,0
TXN_18213,104,1504,1136.95,UPI,30.51,28,Grocery,0,False,79.19,1,1360,0,1
TXN_18214,107,545,12457.35,Card,8.48,908,Furniture,1,False,56.09,1,570,0,0
TXN_18215,123,477,68345.47,Card,4.06,492,Furniture,0,False,24.85,1,489,0,0
TXN_18216,162,1807,9434.46,Card,2.9,242,Digital_Goods,2,False,65.13,4,562,0,0
TXN_18217,27,283,3693.68,Card,4.46,1069,Furniture,1,False,44.86,3,174,0,0
TXN_18218,13,1762,4055.87,UPI,5.05,93,Electronics,2,False,78.11,1,1336,1,0
TXN_18219,155,957,2761.54,UPI,4.51,1228,Grocery,2,False,40.37,2,591,0,0
TXN_18220,73,452,2250.14,UPI,2.83,30,Grocery,2,False,102.17,2,334,1,0
TXN_18221,197,1648,5660.86,NetBanking,59.71,643,Digital_Goods,1,False,19.55,2,1296,0,0
TXN_18222,86,82,11107.56,UPI,141.74,159,Apparel,1,False,62.47,2,1002,0,0
TXN_18223,31,1237,33959.65,NetBanking,96.89,56,Digital_Goods,0,False,23.93,2,771,0,0
TXN_18224,3,816,469.73,UPI,15.45,433,Grocery,2,False,37.53,1,1411,0,0
TXN_18225,30,520,263.26,UPI,11.43,403,Apparel,2,False,28.05,3,611,1,0
TXN_18226,149,134,34755.58,NetBanking,2.45,1088,Furniture,0,False,109.47,1,878,2,0
TXN_18227,99,447,5263.57,UPI,8.48,129,Apparel,2,False,115.78,2,270,0,0
TXN_18228,134,118,5604.98,UPI,41.94,581,Furniture,2,False,27.69,2,1143,1,0
TXN_18229,160,1620,8969.23,UPI,313.95,1018,Electronics,1,False,28.65,1,381,0,0
TXN_18230,170,1794,3927.54,Card,97.96,243,Electronics,2,False,37.64,0,1489,0,0
TXN_18231,190,1267,52585.09,Card,36.17,215,Furniture,2,False,7.89,0,1216,0,0
TXN_18232,160,749,8867.91,NetBanking,27.54,183,Furniture,0,False,103.55,1,1220,1,0
TXN_18233,99,1174,2872.33,Card,8.0,1648,Digital_Goods,2,False,62.58,1,904,0,0
TXN_18234,86,1910,3197.68,Card,27.12,374,Apparel,1,False,27.67,3,782,0,0
TXN_18235,167,1557,4137.15,Card,45.18,1022,Apparel,2,False,2.99,3,737,1,0
TXN_18236,64,646,1934.25,UPI,45.25,238,Apparel,0,False,24.95,1,300,0,0
TXN_18237,118,379,37323.74,Card,40.77,855,Digital_Goods,0,False,1.31,2,130,0,0
TXN_18238,158,608,5703.01,NetBanking,86.87,248,Apparel,0,False,6.21,0,635,2,0
TXN_18239,191,966,1206.4,UPI,35.68,68,Grocery,2,False,99.25,1,868,0,1
TXN_18240,114,525,7992.37,Card,32.01,365,Apparel,0,False,19.53,1,798,0,0
TXN_18241,159,1537,27635.37,UPI,18.25,814,Apparel,0,False,146.71,0,264,0,0
TXN_18242,87,1686,17552.99,Wallet,9.94,13,Electronics,2,False,10.08,1,650,1,0
TXN_18243,40,1141,1974.81,UPI,0.07,133,Furniture,1,False,37.8,1,98,1,1
TXN_18244,161,1688,1298.69,UPI,19.44,1169,Digital_Goods,1,False,55.41,2,857,0,0
TXN_18245,191,576,27249.4,UPI,50.13,126,Furniture,0,False,76.41,0,1470,1,0
TXN_18246,25,937,699.82,UPI,40.92,203,Electronics,0,False,5.03,1,867,0,0
TXN_18247,164,662,7670.22,NetBanking,37.81,158,Electronics,0,False,46.32,1,374,0,0
TXN_18248,152,1341,2484.36,UPI,74.0,120,Furniture,2,False,23.02,1,1128,0,0
TXN_18249,95,876,23774.57,UPI,13.25,199,Apparel,1,False,4.27,0,943,0,0
TXN_18250,186,12,1386.2,UPI,56.74,763,Apparel,0,True,17.93,1,1294,0,1
TXN_18251,167,1114,1889.82,Card,46.72,160,Digital_Goods,0,False,60.29,0,815,0,0
TXN_18252,46,388,10305.51,UPI,20.7,486,Grocery,2,False,20.81,4,476,0,0
TXN_18253,138,83,12767.0,Card,12.33,112,Digital_Goods,0,False,15.24,0,820,1,0
TXN_18254,32,976,25122.43,UPI,41.36,79,Electronics,0,False,51.51,2,1466,1,1
TXN_18255,97,1786,8669.03,NetBanking,145.16,658,Digital_Goods,0,False,107.39,1,992,1,0
TXN_18256,164,1920,7475.46,Wallet,3.97,54,Apparel,0,False,11.64,0,1386,0,0
TXN_18257,156,396,17308.26,UPI,152.86,593,Furniture,1,False,68.9,2,432,0,0
TXN_18258,144,545,948.87,Card,31.25,404,Apparel,1,False,155.9,3,218,0,0
TXN_18259,16,661,1710.29,UPI,61.9,307,Electronics,1,False,1.01,2,1000,0,0
TXN_18260,18,640,1049.26,UPI,81.28,246,Furniture,0,False,18.53,1,761,0,0
TXN_18261,136,100,195.82,Card,8.22,306,Digital_Goods,1,False,246.81,1,714,0,0
TXN_18262,75,457,13501.95,UPI,2.3,53,Furniture,0,False,121.48,0,1487,1,0
TXN_18263,198,874,27326.77,Card,6.88,113,Apparel,2,False,33.17,2,1324,1,0
TXN_18264,1,328,9577.71,Card,20.85,7,Digital_Goods,0,False,58.07,0,612,0,0
TXN_18265,190,724,7754.97,UPI,156.81,480,Apparel,0,False,25.46,2,1320,0,0
TXN_18266,125,74,5442.29,UPI,2.19,639,Electronics,1,False,20.6,4,581,0,0
TXN_18267,38,1120,5250.99,UPI,126.16,467,Furniture,0,False,105.91,1,1024,0,0
TXN_18268,45,92,37581.53,NetBanking,41.2,493,Grocery,0,False,26.46,1,742,0,0
TXN_18269,186,330,31540.32,Wallet,5.4,796,Furniture,0,False,67.85,1,495,1,0
TXN_18270,81,1864,2435.64,Card,8.29,484,Grocery,0,False,73.11,2,478,0,0
TXN_18271,129,1972,18593.42,UPI,58.45,172,Electronics,2,False,180.47,0,1018,0,0
TXN_18272,32,175,21489.35,Card,46.88,109,Furniture,1,False,33.64,3,684,0,0
TXN_18273,136,1761,10726.49,Card,9.16,211,Grocery,1,False,8.94,0,1275,0,0
TXN_18274,118,315,7825.14,UPI,117.34,248,Furniture,0,False,45.4,1,1,1,0
TXN_18275,40,1711,7509.53,NetBanking,7.13,127,Electronics,2,False,2.15,0,1125,0,0
TXN_18276,184,1592,830.13,Card,35.83,139,Electronics,0,True,31.05,2,1346,1,0
TXN_18277,191,497,746.34,UPI,37.57,494,Furniture,0,False,94.63,0,574,0,0
TXN_18278,74,1293,12581.08,UPI,102.2,92,Grocery,3,False,73.41,2,1141,0,0
TXN_18279,111,428,1312.31,Card,1.12,583,Furniture,0,False,3.29,0,1258,1,0
TXN_18280,103,35,927.84,NetBanking,7.34,118,Furniture,0,False,35.66,4,349,0,1
TXN_18281,103,119,407.25,UPI,9.36,208,Electronics,0,False,1.82,2,41,0,0
TXN_18282,74,1395,2777.07,UPI,3.25,128,Apparel,3,False,74.04,2,569,1,0
TXN_18283,164,925,7701.75,UPI,49.91,689,Furniture,0,False,130.5,2,1211,0,0
TXN_18284,114,1592,8483.73,UPI,13.04,200,Grocery,2,False,14.87,3,870,1,0
TXN_18285,123,1925,13639.35,NetBanking,42.98,1536,Grocery,2,False,61.29,4,708,0,0
TXN_18286,57,1475,3072.36,NetBanking,76.3,367,Furniture,0,False,27.19,1,47,0,0
TXN_18287,74,1333,5590.0,Card,26.26,6,Grocery,1,False,17.58,2,1354,1,0
TXN_18288,83,1381,13561.38,UPI,73.23,675,Furniture,1,False,24.77,1,315,0,0
TXN_18289,173,1400,8576.44,UPI,75.22,467,Apparel,1,False,1.98,1,1172,0,0
TXN_18290,79,828,2436.11,Card,15.29,118,Furniture,1,False,8.37,1,784,1,0
TXN_18291,130,1129,7041.48,Card,0.79,125,Furniture,0,False,12.06,0,682,0,0
TXN_18292,93,390,454.37,UPI,5.45,271,Electronics,0,False,16.69,5,983,0,0
TXN_18293,196,176,4915.49,UPI,86.73,439,Electronics,1,False,14.92,1,291,0,0
TXN_18294,50,106,2340.03,UPI,25.99,919,Grocery,0,False,22.56,1,1437,1,0
TXN_18295,29,592,30402.86,Card,91.35,72,Grocery,0,False,78.81,3,73,0,0
TXN_18296,81,1187,1521.32,UPI,39.65,73,Furniture,0,False,25.95,3,1293,3,0
TXN_18297,10,914,5653.41,NetBanking,10.99,477,Furniture,1,False,16.69,1,71,1,0
TXN_18298,155,1291,2937.75,UPI,62.28,153,Digital_Goods,2,False,76.21,2,818,0,0
TXN_18299,117,1587,2515.26,UPI,40.84,103,Grocery,2,False,120.64,1,1343,0,0
TXN_18300,143,1913,7729.49,UPI,21.68,465,Apparel,1,False,19.87,0,1029,1,0
TXN_18301,60,1303,2975.47,Card,4.59,24,Electronics,2,False,83.7,2,477,0,0
TXN_18302,159,1327,45360.12,Card,5.4,303,Apparel,6,False,161.84,2,567,0,1
TXN_18303,149,1611,459.66,Card,10.44,409,Furniture,1,False,19.82,2,495,0,0
TXN_18304,60,955,10481.9,UPI,55.88,194,Apparel,0,False,5.28,2,101,0,0
TXN_18305,58,953,4439.27,Card,65.09,53,Digital_Goods,0,False,26.38,0,65,0,0
TXN_18306,169,861,4626.8,NetBanking,49.84,167,Grocery,2,False,7.43,0,831,0,0
TXN_18307,174,127,7062.45,UPI,20.57,225,Grocery,2,False,11.2,3,214,3,0
TXN_18308,45,1270,16273.66,UPI,29.03,70,Electronics,2,False,50.03,0,168,1,0
TXN_18309,124,824,6755.33,Card,61.82,268,Furniture,3,False,33.09,0,848,0,0
TXN_18310,26,234,16343.67,Card,53.92,165,Grocery,1,False,60.17,2,355,0,0
TXN_18311,102,667,5196.2,UPI,74.14,921,Grocery,2,False,25.75,2,327,0,0
TXN_18312,51,1609,1420.93,UPI,13.8,26,Furniture,1,False,447.12,4,414,0,0
TXN_18313,164,931,4416.17,Card,0.22,443,Apparel,2,False,42.57,0,832,0,0
TXN_18314,52,1463,19604.44,NetBanking,15.49,511,Furniture,1,False,18.59,0,388,0,0
TXN_18315,51,137,3002.45,UPI,21.38,375,Digital_Goods,0,False,11.64,1,1072,1,0
TXN_18316,131,1810,1340.28,Wallet,161.59,295,Grocery,0,False,17.21,1,1186,0,0
TXN_18317,14,556,10335.56,Card,12.28,48,Apparel,0,False,13.25,2,126,0,0
TXN_18318,177,759,7360.87,Card,87.55,374,Grocery,0,False,32.83,2,1327,0,0
TXN_18319,1,1173,1948.77,UPI,48.71,334,Grocery,1,False,87.68,2,828,0,0
TXN_18320,185,56,3715.73,UPI,9.17,975,Furniture,0,False,25.27,2,1178,0,1
TXN_18321,145,1712,3952.07,UPI,25.83,822,Apparel,0,False,18.54,1,1143,0,0
TXN_18322,178,356,4952.55,Card,35.68,8,Apparel,1,False,32.4,0,303,1,0
TXN_18323,14,1281,10677.34,UPI,21.09,1669,Grocery,0,False,22.5,0,1091,0,0
TXN_18324,187,923,3022.25,Card,12.82,333,Apparel,0,False,2.16,1,707,0,0
TXN_18325,81,813,11360.45,Card,14.57,990,Furniture,2,False,19.96,3,201,0,0
TXN_18326,3,1087,2591.04,Card,44.0,64,Grocery,1,False,19.16,0,756,0,0
TXN_18327,98,1850,36299.85,UPI,58.25,476,Furniture,1,False,58.84,3,885,0,0
TXN_18328,40,1960,37250.65,Wallet,31.65,245,Electronics,0,False,9.2,2,1401,0,0
TXN_18329,89,1087,1758.67,UPI,142.14,57,Grocery,0,False,3.44,1,247,0,0
TXN_18330,125,806,1129.35,Card,65.2,9,Electronics,2,False,2.36,0,753,1,0
TXN_18331,194,1053,15896.42,Card,111.17,97,Digital_Goods,0,False,5.69,3,175,0,0
TXN_18332,162,1576,6697.3,UPI,32.28,6,Electronics,1,False,1.1,1,1120,0,0
TXN_18333,95,1683,9528.11,UPI,0.75,364,Grocery,3,False,70.72,0,1114,0,0
TXN_18334,9,600,2240.14,UPI,44.83,145,Apparel,1,False,148.29,0,269,0,0
TXN_18335,94,568,4192.51,UPI,85.26,1228,Electronics,0,False,7.48,0,291,0,0
TXN_18336,84,1324,3249.31,NetBanking,38.45,400,Digital_Goods,0,False,4.96,3,1293,0,0
TXN_18337,21,705,7080.08,UPI,41.96,577,Electronics,0,False,45.81,2,755,0,0
TXN_18338,25,612,1102.28,UPI,184.39,227,Digital_Goods,2,False,19.95,4,272,0,0
TXN_18339,102,1239,4362.49,UPI,22.8,124,Apparel,0,False,44.56,1,981,0,0
TXN_18340,122,141,1089.06,NetBanking,80.94,583,Apparel,0,True,61.66,1,225,1,1
TXN_18341,172,1950,2647.37,Card,35.17,252,Electronics,0,False,143.75,1,423,0,0
TXN_18342,25,1531,4372.9,Card,31.15,2000,Furniture,0,False,106.88,1,1485,1,0
TXN_18343,137,561,9035.54,UPI,7.87,359,Digital_Goods,0,False,5.46,2,478,0,0
TXN_18344,103,499,9980.46,UPI,68.99,746,Digital_Goods,2,False,2.32,1,135,0,0
TXN_18345,190,627,12247.75,UPI,86.66,135,Apparel,1,False,3.08,2,5,0,1
TXN_18346,154,502,829.36,Card,28.18,222,Digital_Goods,0,False,52.76,4,1425,0,0
TXN_18347,57,741,22401.96,UPI,72.1,110,Digital_Goods,0,False,28.5,2,931,2,0
TXN_18348,37,764,2267.06,UPI,43.51,597,Electronics,1,False,13.45,3,340,1,0
TXN_18349,16,1611,2474.64,NetBanking,14.89,566,Digital_Goods,1,False,24.54,1,586,0,0
TXN_18350,37,1215,6785.19,Card,128.66,359,Apparel,3,False,75.88,0,1240,0,0
TXN_18351,76,1735,3280.0,NetBanking,59.66,525,Grocery,0,False,38.36,3,677,0,0
TXN_18352,152,675,7587.0,NetBanking,105.32,178,Apparel,1,False,67.69,4,727,0,0
TXN_18353,26,1675,9479.35,Card,16.53,841,Digital_Goods,0,False,108.79,1,1472,0,0
TXN_18354,20,49,1966.85,UPI,124.06,1021,Digital_Goods,1,False,50.92,3,347,0,0
TXN_18355,137,1387,3942.34,Card,22.68,436,Digital_Goods,1,False,9.7,2,464,0,0
TXN_18356,103,1903,4084.93,Card,0.48,186,Electronics,0,False,10.52,2,1377,1,0
TXN_18357,29,627,15520.66,UPI,3.9,737,Furniture,0,False,14.48,0,1385,0,0
TXN_18358,31,680,2812.43,Card,4.68,1576,Grocery,1,False,4.23,0,353,0,0
TXN_18359,19,1520,2669.28,UPI,11.61,346,Furniture,1,False,99.26,2,1160,0,0
TXN_18360,148,277,1442.39,Card,10.32,431,Furniture,0,False,27.28,2,98,1,0
TXN_18361,27,47,1650.09,UPI,2.98,760,Digital_Goods,1,False,15.2,2,1119,0,0
TXN_18362,94,1795,971.92,Card,112.88,446,Furniture,0,False,0.08,2,238,0,1
TXN_18363,85,926,2113.97,Card,88.1,87,Digital_Goods,1,False,274.32,2,1444,1,0
TXN_18364,44,216,33265.56,NetBanking,71.95,220,Digital_Goods,1,False,84.62,1,1034,0,1
TXN_18365,163,230,11260.87,UPI,32.61,378,Furniture,0,True,227.02,0,697,0,0
TXN_18366,113,1663,22761.27,UPI,27.68,249,Digital_Goods,0,False,9.7,2,1086,0,0
TXN_18367,199,323,1571.55,Card,27.7,455,Apparel,1,False,1.05,3,1396,0,0
TXN_18368,150,1854,474.72,NetBanking,15.17,132,Apparel,1,True,22.68,2,133,0,1
TXN_18369,74,1445,7184.34,UPI,46.86,69,Grocery,1,False,14.8,2,922,1,0
TXN_18370,87,225,45447.7,UPI,3.04,11,Digital_Goods,1,True,222.13,1,578,0,1
TXN_18371,143,1686,2745.17,UPI,53.76,15,Digital_Goods,0,False,1.94,0,732,0,0
TXN_18372,94,1311,5553.48,UPI,36.06,176,Grocery,1,False,5.41,0,527,0,0
TXN_18373,98,46,747.37,NetBanking,84.78,8,Apparel,3,False,3.53,3,1000,0,0
TXN_18374,141,1996,5083.97,Card,180.12,126,Grocery,2,False,88.31,2,198,0,0
TXN_18375,132,1837,4230.24,Card,104.62,288,Electronics,1,False,26.46,0,682,0,0
TXN_18376,56,1038,398.75,NetBanking,63.63,545,Digital_Goods,3,False,33.14,2,529,0,0
TXN_18377,151,633,1415.44,UPI,28.35,355,Furniture,3,False,14.74,3,1422,0,0
TXN_18378,97,1932,1286.81,UPI,12.07,305,Grocery,3,False,7.16,2,330,0,0
TXN_18379,98,375,738.28,NetBanking,54.66,110,Grocery,0,False,56.8,3,922,0,0
TXN_18380,34,703,2059.41,UPI,11.26,6,Apparel,0,False,124.46,2,543,0,0
TXN_18381,100,987,9050.04,Card,1.02,55,Grocery,0,False,84.98,0,1228,0,0
TXN_18382,145,333,2298.89,Card,42.58,1603,Digital_Goods,1,False,64.19,1,984,0,0
TXN_18383,156,1880,19500.34,Card,25.05,1051,Apparel,0,False,22.97,2,1385,0,0
TXN_18384,14,166,3180.17,NetBanking,104.38,149,Grocery,1,False,126.61,0,806,0,0
TXN_18385,162,507,7269.64,Card,51.89,154,Furniture,2,False,125.15,1,463,0,0
TXN_18386,112,117,8928.25,UPI,52.1,887,Digital_Goods,0,False,50.72,3,1481,0,0
TXN_18387,75,943,30966.34,Card,77.53,32,Digital_Goods,2,False,24.54,1,92,1,0
TXN_18388,185,636,2081.13,UPI,20.45,75,Apparel,2,False,60.65,2,900,0,0
TXN_18389,97,1590,8356.8,UPI,158.71,50,Digital_Goods,3,False,39.35,3,449,0,0
TXN_18390,121,1463,1578.21,UPI,12.51,818,Apparel,1,False,20.46,2,666,0,0
TXN_18391,55,1328,38813.17,UPI,102.66,2,Grocery,2,False,38.44,1,828,0,0
TXN_18392,194,457,1411.45,UPI,120.87,5,Apparel,0,False,10.72,3,668,0,1
TXN_18393,117,1992,7788.56,Card,1.99,672,Grocery,0,True,52.95,3,640,1,0
TXN_18394,93,869,31931.63,UPI,49.96,405,Digital_Goods,0,False,115.12,1,1143,0,0
TXN_18395,37,1295,1169.32,Card,69.2,331,Furniture,0,False,36.28,1,1452,0,0
TXN_18396,196,1735,10037.83,UPI,153.77,1024,Grocery,1,False,18.64,3,266,0,0
TXN_18397,26,216,1493.18,UPI,14.48,264,Electronics,0,False,158.14,1,1287,0,0
TXN_18398,189,113,80341.16,UPI,41.26,251,Grocery,1,False,48.68,2,1483,1,0
TXN_18399,67,1040,507.94,Card,74.17,218,Digital_Goods,2,False,35.28,3,916,0,0
TXN_18400,84,216,795.71,UPI,8.03,422,Furniture,2,False,24.98,3,203,0,0
TXN_18401,180,427,1279.44,UPI,95.86,156,Digital_Goods,0,False,38.09,3,1345,0,0
TXN_18402,18,1159,1329.84,UPI,25.85,441,Apparel,1,False,32.88,3,1381,1,0
TXN_18403,181,1067,9182.4,Card,51.05,486,Digital_Goods,0,False,81.16,1,799,1,0
TXN_18404,191,764,42600.29,UPI,2.15,95,Digital_Goods,0,False,109.06,1,554,0,1
TXN_18405,181,284,19656.33,UPI,12.61,361,Furniture,0,False,73.9,1,1123,1,0
TXN_18406,27,834,6507.32,UPI,32.52,519,Apparel,2,False,19.0,1,456,0,0
TXN_18407,31,1122,4971.61,UPI,17.07,1299,Digital_Goods,0,False,45.2,1,298,0,0
TXN_18408,106,1084,2374.08,UPI,158.32,1118,Digital_Goods,1,False,125.28,4,512,1,0
TXN_18409,129,230,7858.0,Card,79.22,91,Furniture,0,False,131.44,2,372,0,1
TXN_18410,6,1920,3825.47,UPI,100.08,344,Electronics,0,False,115.13,1,1328,2,0
TXN_18411,11,1667,6169.01,UPI,31.4,253,Apparel,1,False,17.8,2,114,0,0
TXN_18412,162,385,2020.12,UPI,32.09,171,Furniture,3,False,50.1,1,1485,0,0
TXN_18413,191,159,1161.89,UPI,81.79,167,Furniture,1,False,38.88,2,1169,0,0
TXN_18414,181,824,5067.3,Card,24.51,1415,Digital_Goods,0,False,30.47,2,760,0,0
TXN_18415,18,471,4934.68,Card,32.78,14,Grocery,3,False,230.2,1,1010,2,0
TXN_18416,21,1620,2403.98,UPI,37.6,765,Furniture,1,False,20.45,3,631,1,0
TXN_18417,19,208,1959.0,NetBanking,46.72,241,Grocery,0,False,12.55,1,701,0,1
TXN_18418,4,174,9605.47,Card,52.49,334,Furniture,3,False,39.32,1,1236,0,0
TXN_18419,77,1824,8484.0,NetBanking,57.09,537,Apparel,0,False,4.25,2,1080,0,0
TXN_18420,116,1105,46716.85,NetBanking,29.35,243,Apparel,1,True,63.64,2,1064,0,1
TXN_18421,157,1042,25773.85,Wallet,17.49,1747,Grocery,0,False,0.11,3,896,0,0
TXN_18422,25,1017,1173.08,UPI,126.38,808,Furniture,0,False,9.29,0,1241,0,0
TXN_18423,184,708,3908.89,UPI,87.64,96,Furniture,2,True,197.52,1,1145,0,0
TXN_18424,77,1315,955.54,Card,0.17,443,Grocery,3,False,7.3,1,1352,0,0
TXN_18425,191,1384,540.73,UPI,35.97,258,Electronics,0,False,1.77,1,966,1,0
TXN_18426,155,1892,68499.85,Card,16.05,179,Apparel,1,False,12.62,4,78,1,1
